scale,imitation_period,cooperation_increase,q,trust_decrease,stability_probability,mean_fish_population,mean_persistence,sample_id
2.9656831627728035,4.0,0.14119356679713724,0.8212521512914686,0.17030752918397202,0.0,14.365625,0.6112500000000001,51
2.0577711243576697,11.0,0.09790841129982611,0.31473310749803696,0.12781168546170935,0.0,14.49125,0.58875,52
0.5055448760264893,7.0,0.3225965213776819,0.8172889970358863,0.4390636571669025,0.0,14.99625,0.6481250000000001,53
3.3636583814676104,13.0,0.37645121621284783,0.9823938445501916,0.2752035111773155,0.0,13.993125,0.5856250000000001,54
2.0719149397634493,8.0,0.41077370848113487,0.45814693356585057,0.3659028907008405,0.0,13.9275,0.585,55
1.1680871360471836,1.0,0.4885126627621702,0.3718294565733018,0.26212451626593586,0.0,14.48375,0.621875,56
1.4481156932510877,8.0,0.1930059296597733,0.5394402888947698,0.4012020518044063,0.0,14.155000000000001,0.5856250000000001,57
1.5391680759617443,4.0,0.2297881279673828,0.6395824209842842,0.2017465113805288,0.0,14.191875,0.6,58
1.9021067613012697,14.0,0.17767028867904183,0.22737213979266846,0.30603764917085885,0.0,14.116875,0.593125,59
3.389490391563749,9.0,0.08771483806840971,0.626136385606594,0.21086274655330245,0.0,14.790625,0.645625,60
1.0674848681826739,14.0,0.053839937280980854,0.5770198499072514,0.38913722610143753,0.0,14.30125,0.63,61
1.08768543190933,7.0,0.4573084787995758,0.6303103139010426,0.10961461041845713,0.0,14.044375,0.6100000000000001,62
1.0376180866362779,9.0,0.4495611312456726,0.3270537806715289,0.07392046690753219,0.0,14.4575,0.619375,63
2.7071208353410587,9.0,0.3839710377092127,0.8641581956194937,0.3049066335658571,0.0,14.519375,0.62,64
1.4258098351096533,5.0,0.24927630931584926,0.833680290284813,0.4512489554952288,0.0,13.796875,0.565625,65
2.7170537160083166,4.0,0.3275228311360534,0.5119898173520587,0.2033902587203919,0.0,14.3825,0.589375,66
3.241948838026983,10.0,0.2157272291972453,0.8403582687995506,0.31627478958778704,0.0,14.059375,0.6074999999999999,67
1.601951568087952,12.0,0.07734451047421761,0.287494656469481,0.32007376074937643,0.0,14.29125,0.59625,68
2.7783873651095536,1.0,0.3938318601273249,0.3786531461012261,0.080066370654587,0.0,15.01625,0.628125,69
3.140735216676783,2.0,0.1348658916597208,0.23584108043537225,0.39297083065744864,0.0,14.288125,0.62,70
1.2861218805557242,2.0,0.33974371466426784,0.20590175322735293,0.23746592957121404,0.0,14.779375,0.6231249999999999,71
3.729023824747012,3.0,0.4134630881458226,0.9207467655395225,0.3703112222534234,0.0,14.94,0.6475,72
2.8785236997371904,11.0,0.28844342030556447,0.32940631361405126,0.49304988612981954,0.0,14.5075,0.629375,73
1.9498754886967398,10.0,0.29459776829765477,0.6814213247646448,0.25833770811913026,0.0,14.29125,0.5918749999999999,74
2.4679582148578394,11.0,0.2031554706104673,0.3852383177517817,0.176820879998845,0.0,14.050625,0.57375,75
3.955981048828947,8.0,0.4770098128345818,0.8520038968563286,0.2329913735004731,0.0,14.274375,0.6174999999999999,76
1.7582428510931665,11.0,0.3144032440308169,0.9607098563379064,0.3182785439067079,0.0,15.079374999999999,0.6481250000000001,77
0.6371379182455562,14.0,0.3171901249114183,0.6933027938674041,0.498354161072989,0.0,15.110624999999999,0.6675,78
2.6760186379800204,3.0,0.13996988069716984,0.4750575700169568,0.083490871463575,0.0,14.035,0.55625,79
3.1053996277407974,4.0,0.3509670615349242,0.9351365704702843,0.3853844286462498,0.0,14.449375,0.620625,80
1.6624018513380283,13.0,0.3014296233375639,0.7781567013415949,0.47208104667734446,0.0,14.735,0.6468750000000001,81
1.3296213522706541,12.0,0.2397639219642913,0.48144486067767617,0.4556623088383663,0.0,14.501875,0.6112500000000001,82
2.37902518016164,13.0,0.16304450816667182,0.5862508589842703,0.26624714313684755,0.0,14.148125,0.6000000000000001,83
2.3023098867876772,5.0,0.49628068357966904,0.9058873140083266,0.28604149790622413,0.0,13.831875,0.5862499999999999,84
1.2955057312488045,6.0,0.27378691622182355,0.7224460116123372,0.20796353364284342,0.0,14.716249999999999,0.6112500000000001,85
3.1809350343522445,5.0,0.2464147285656505,0.27564997824362114,0.3478197785809946,0.0,14.039375,0.596875,86
0.6843430880004777,2.0,0.09023552274244181,0.7551484637897472,0.19385259068675126,0.0,14.01125,0.5825,87
1.5181057006697096,7.0,0.417046604799629,0.4921119249361892,0.3594531736753427,0.0,14.754375,0.63,88
2.141244028457803,1.0,0.2867885874327435,0.9736973317618887,0.46529700440312777,0.5,14.299375000000001,0.6131249999999999,89
2.7948148900742953,10.0,0.4394918582233632,0.5351310879504161,0.3828308477605028,0.0,14.188749999999999,0.56375,90
3.3169389658403055,6.0,0.1908950807319995,0.8263316981139053,0.4532591819507784,0.0,14.743125,0.624375,91
2.4575992393988937,12.0,0.41937289167045666,0.5035494062788902,0.2529155778429923,0.0,14.744375000000002,0.631875,92
3.6473653498995193,14.0,0.22019260242561095,0.6625148419259835,0.36319278319388837,0.5,14.5775,0.62875,93
3.6681970960700117,15.0,0.3378150213704631,0.48592215822404244,0.479822645607046,0.0,14.711875,0.640625,94
2.591647405076934,12.0,0.32954369919849696,0.9677296362509749,0.4759519329438795,0.0,14.341249999999999,0.605,95
0.6886299325165511,8.0,0.062199488802100335,0.9007821299896108,0.05722800201894513,0.0,14.103124999999999,0.58375,96
0.807104669995541,5.0,0.3582233619478702,0.3117551303282114,0.1966822976110374,0.0,14.878125,0.63,97
3.2976329310656323,6.0,0.3877234193395397,0.8940533401462465,0.32968986381767323,0.0,14.360624999999999,0.586875,98
3.430816678058724,6.0,0.08552548633027482,0.2025800263569729,0.24263931411207523,0.0,13.96625,0.5675,99
0.5702145978710547,12.0,0.19741931712987887,0.9161061931860917,0.062093402248653534,0.0,11.215625,0.473125,100
0.8990343360002074,11.0,0.4423858019355797,0.9388791614875105,0.30095500047612767,0.0,15.0075,0.6756249999999999,101
1.4021483746125214,11.0,0.2096048819601432,0.6541974073487551,0.4891055790311713,0.0,14.59,0.6112500000000001,102
2.1801181036230783,3.0,0.4074909678285971,0.4178214915216536,0.12459307474951892,0.0,13.878125,0.596875,103
3.6770855211997415,7.0,0.47949279739379297,0.41251417519634437,0.42341962972007463,0.0,14.491875,0.6025,104
0.6528037884185537,11.0,0.16644372416069417,0.6157612603345253,0.07990458028374417,0.0,13.9825,0.5525,105
3.1294775546128295,15.0,0.2649955916620886,0.35015825141804396,0.21555657654710936,0.0,14.6325,0.6112500000000001,106
2.848545762721727,15.0,0.4475691962743074,0.46999110693815993,0.4456058695038668,0.0,14.159375,0.606875,107
0.5518996172207464,6.0,0.3240764914523705,0.24519593231306863,0.2203297905583752,0.0,14.475,0.625625,108
1.9866175151647758,14.0,0.15163160162243933,0.3618367132375693,0.46931276553393214,0.0,14.0525,0.585,109
1.765535812041592,7.0,0.1441773353222679,0.6872082141927158,0.38853434968435063,0.0,14.2325,0.61625,110
3.4475926596237167,12.0,0.36144979831841473,0.7622015656032362,0.44828307197282896,0.5,15.394375,0.66625,111
1.6840847994527537,14.0,0.49231740472571067,0.5824262695983411,0.23487866096489424,0.0,14.182500000000001,0.595625,112
3.1984914343111015,7.0,0.23413083328827472,0.3951908589774302,0.13439373463304716,0.0,14.226875,0.625625,113
1.593148546244864,10.0,0.06038803935700882,0.22378496806805936,0.18509757853847375,0.0,14.025625000000002,0.5743750000000001,114
3.7586776341536745,10.0,0.27890413362249244,0.9897383115219713,0.46076254354344703,0.0,14.368125,0.6231249999999999,115
1.9365938674111611,2.0,0.18424282814052878,0.7924147485017545,0.4328499509435622,0.0,14.851875,0.661875,116
3.9321857445826556,9.0,0.20150816117027742,0.7280124767500042,0.33738961187292854,0.0,14.26375,0.576875,117
2.3519133687380536,12.0,0.050696638085440456,0.7758277300704377,0.14444456705453765,0.0,14.659375,0.646875,118
1.8828547219125735,8.0,0.37969872371982366,0.9840280203656446,0.10135192456688719,0.0,14.412500000000001,0.61375,119
2.6290264250121784,2.0,0.2671516736641196,0.9525498333120732,0.41337555737660764,0.0,13.616875,0.5575,120
1.479370246277557,2.0,0.282630658583342,0.5163445149696502,0.08805669586168692,0.0,13.945625,0.6025,121
1.8625056135755578,11.0,0.48471941633289367,0.8869729613430228,0.4052909176846984,0.0,15.178125000000001,0.655,122
2.6208144196207996,2.0,0.09987271398774199,0.791797860190742,0.416601574180101,0.0,13.83625,0.5675,123
1.6347265679399363,7.0,0.2963506941221251,0.7162134056468898,0.1384747836402243,0.0,14.631875,0.659375,124
2.5718789304159717,3.0,0.4308194963708404,0.6730163212397101,0.14919262681122542,0.0,13.9875,0.580625,125
3.0083948655057875,5.0,0.27088312415921423,0.6347802702262058,0.1747459142057432,0.0,14.879999999999999,0.6625000000000001,126
3.406794423974615,4.0,0.15900471684397127,0.5257957611299316,0.3448069802133053,0.0,14.1225,0.5700000000000001,127
1.0014920795224402,6.0,0.20641781621799016,0.9304435775626878,0.21439267730191158,0.5,14.75625,0.65375,128
1.8345556697152876,7.0,0.1183820755678109,0.769378092874377,0.4259310858767707,0.0,14.53375,0.628125,129
3.876857216022769,2.0,0.05786021826778554,0.4434077300551161,0.4623656604472454,0.0,14.143125,0.58375,130
3.5165513551236196,6.0,0.3546003832759289,0.6787148578428739,0.09503486161972431,0.0,14.486875000000001,0.62,131
1.3639007058834005,10.0,0.33468167774915286,0.9985285510894568,0.32621734066338365,0.0,14.344375,0.615,132
3.7817276869045,3.0,0.0673657916336736,0.3207319017588773,0.06017748066922006,0.0,14.679375,0.6525,133
0.5274659158528311,5.0,0.21245502463919824,0.9145630762676267,0.4084398165041514,0.0,14.593125,0.618125,134
1.7352773669682346,5.0,0.4349351662033867,0.4021512736673922,0.09380006164435792,0.0,14.61375,0.59375,135
3.5555916667967273,14.0,0.3447454674194434,0.7527822129019583,0.16487498773612794,0.0,14.650625,0.6331249999999999,136
2.9246801691051436,15.0,0.36423183887771804,0.5930302677944369,0.47808494565837967,0.0,14.723125,0.65875,137
2.818637036339294,3.0,0.34110059730420733,0.25360851096884646,0.1605803671915676,0.0,14.591875,0.6212500000000001,138
3.2070273210523403,13.0,0.12970966905461395,0.5662395598109335,0.44233955296668004,0.0,14.450625,0.62375,139
2.55166076646038,13.0,0.2262873760572221,0.3389022156677872,0.34111885647604506,0.0,14.200624999999999,0.584375,140
2.2366576301274037,9.0,0.30763029691028526,0.42713740670383965,0.1834415208417735,0.0,14.420625000000001,0.621875,141
3.345888612444352,4.0,0.23702624524614774,0.3386632186643511,0.3713147905352545,0.0,14.679375,0.6543749999999999,142
3.9991511327987492,12.0,0.12746377191401603,0.38963096843433165,0.08972613504758759,0.0,14.069375,0.61375,143
0.9865702206275717,3.0,0.3023318952108656,0.8105237872964339,0.10095998777980145,0.0,14.136875,0.5925,144
2.163537140814957,11.0,0.08253935687520356,0.7030018925680299,0.35642748662870455,0.0,13.643125000000001,0.56625,145
2.9823189470007114,7.0,0.48538246598699597,0.8886427870868612,0.4864966644603541,0.0,14.388124999999999,0.64125,146
0.8465265223353933,6.0,0.24319186187168113,0.6038987929144441,0.39685446720295436,0.0,13.54,0.56,147
2.6540615134536463,6.0,0.4033918860973386,0.55836052814819,0.2951073949116323,0.5,14.826875,0.6725000000000001,148
2.8839548307560086,3.0,0.14644975228204632,0.4459481707799855,0.22567894605046074,0.0,14.27,0.604375,149
