scale,imitation_period,cooperation_increase,q,trust_decrease,probability
1.62856519479936,7.6168115620465695,0.28546469923650464,0.2596981679623115,0.16910944643432996,0.0
1.8055167409722939,13.528880488366338,0.33582613294660685,0.7237485381760609,0.10717093715664641,0.0
2.486543104838371,4.381249834404764,0.36723645718314907,0.811763095104107,0.22895557757819213,0.0
1.28334872016331,6.53342354491321,0.08244103088156875,0.9758832465273644,0.479767204371288,0.0
1.150319346960559,4.896751371369373,0.15828791772176698,0.8523796745444319,0.4753390006015387,0.0
2.6262403089521253,13.700104606734355,0.18457059019568273,0.4773891916484605,0.2530221063526601,0.0
3.0655077367474908,10.437923926971122,0.07468850127745323,0.9244175988281633,0.07833072698540572,0.0
0.8029314891769184,8.93215979977624,0.42598430535388904,0.31889151933986415,0.2707479851125516,0.0
1.6665132790686434,3.72051455168436,0.2594675126066028,0.7511512633043413,0.13533639212273857,0.0
3.9113630473086456,11.729528988173849,0.1343307198234332,0.6815776369048423,0.3988196346445485,0.0
0.939189734468385,6.7714618507066175,0.4536021610954206,0.2827026425026025,0.3262399851852253,0.0
3.1838660306011,1.8930992449447621,0.161197474171629,0.8285358123000621,0.34040961815561405,0.0
1.778677351478922,6.06858266439334,0.05587175246763021,0.679921527843238,0.09511486140139233,0.0
3.7098345970538427,2.2233126348502994,0.15218739856000107,0.3279250907044242,0.14360376290702712,0.0
2.833164922419212,6.182596884435137,0.39389228192819353,0.24592044134707125,0.3935129427300957,0.0
2.4403587226111965,3.658292225881126,0.2867231570873952,0.9505987709240611,0.23810356044825653,0.0
1.8751780005516754,5.033967006455091,0.30658430722596497,0.7610706611492024,0.28316465279007846,0.0
1.5980692874582838,8.14669571909625,0.05128617752082373,0.6367984334346805,0.0823731558029879,0.0
3.681003043944539,8.38039800745773,0.33908812543633476,0.430209628117788,0.2798000190292884,0.0
1.7058334401502038,14.546331420167135,0.19967745855195335,0.4328868787230411,0.4716695500894939,0.0
0.9300423340899233,7.443416448244035,0.18011040674557072,0.689293945123144,0.27527366239179,0.0
1.793595674072665,11.327450442144137,0.45311391451746647,0.6099306443588143,0.4779862207606879,0.0
2.6766872483823185,10.715183062101744,0.3928745795094834,0.6406017793972991,0.4666704061462754,0.0
1.554134114167376,9.07413752901155,0.444166819572918,0.4210451090349105,0.18743770281870736,0.0
2.2322021305438806,3.482731021964527,0.29420612022700093,0.919913631802997,0.48126796264372856,0.0
3.614698810679356,9.86133982385261,0.4562721360155182,0.5535608539148849,0.1474911149750994,0.0
1.0546892327709498,2.980146927369046,0.20234632574684502,0.4156026877483272,0.3340682654321255,0.0
0.7049681761936413,13.663508137264643,0.30442516097425687,0.42405143089361885,0.49002109121260407,0.0
2.398467091336619,5.094835677257157,0.4185409964278574,0.3967085380839886,0.25136604001387247,0.0
3.6521352503059994,7.669325706649265,0.060499309275593355,0.7549847099395801,0.055090366352880074,0.0
2.0785112041282137,8.697756608288248,0.11701359099332122,0.6111250419891545,0.22004127888224856,0.0
2.7557861955443905,4.088077474925221,0.19644791757070318,0.30971205373061433,0.3133324155096191,0.0
1.5035101023832955,10.704931987039242,0.2579157184199405,0.36688473195329396,0.43151020167938176,0.0
1.9816818831334329,7.881478121081043,0.45678548296336885,0.6072231216776187,0.12198239805587344,0.0
2.425428875481686,6.164381265772815,0.18221295472325377,0.5264339012946473,0.3468351250679538,0.0
2.9175160990112152,13.347141298577819,0.4588105034572448,0.6223584252549728,0.06563852997201654,0.0
1.0371213281817788,14.081190399260649,0.34514821618983754,0.7526078574157864,0.2221954558955626,0.0
2.326493426199178,5.254317940286989,0.1903669775278639,0.6931915497266739,0.3919406771827878,0.0
3.821625106178281,2.6658930257464997,0.41173492376957893,0.79361431426681,0.2952095462593891,0.0
0.8143952370164431,2.360518355473138,0.43120098521610867,0.8650181098230862,0.09332922826407059,0.0
2.951981109692724,8.704002760769367,0.2525255740820767,0.9534133969635856,0.3121737929995741,0.0
1.350812829307965,13.313484587586254,0.17251562336713772,0.3006334072216305,0.367897960118498,0.0
2.603819965778387,4.306759763103903,0.15540768869723454,0.8747941636589316,0.16615285144996153,0.0
2.031089283680977,11.030835890612137,0.46022145656087,0.48521436059482426,0.35160525178548424,0.0
1.9977998332241593,3.430845806336992,0.47886585640079193,0.8800047557429984,0.255058487537056,0.0
3.4724715454097077,13.835479157786489,0.0676933585201297,0.6623485277937298,0.17270408870369972,0.0
2.192469512456428,8.100191230264027,0.12195034798967698,0.8667799456885013,0.40767679947461877,0.0
1.861345711457934,11.87047548695505,0.1236959301739203,0.24475768218779817,0.2161906007920758,0.0
2.2681091156319657,1.6852008168172357,0.11996797833903583,0.538117641750505,0.3303774647048061,0.0
2.9941992871364973,6.828575636381761,0.4610590229973062,0.9681964004159287,0.49218038468619446,0.0
2.097108151315507,5.3217903210369215,0.48202478134473886,0.49609862134414673,0.4223996249052899,0.0
3.553416965188762,2.8161265033055667,0.4390036738461523,0.9333280172455882,0.2432853406724954,0.0
2.456164722856516,8.24154871171676,0.05827279599103241,0.8415658756068438,0.4329836800355693,0.0
3.5062747561024192,11.241321115301556,0.2543489029243486,0.3528436760533783,0.3592875441061646,0.0
2.682153504838632,13.259266190162965,0.380544457009464,0.9435037277695655,0.08000006217891215,0.0
1.5032242140157563,14.237949567277418,0.21987411392092587,0.7180069828118183,0.3472043765265128,0.0
3.975306248976868,2.1415403573577425,0.46956230480479183,0.710641961971151,0.11381155823510684,0.0
3.4135125119047918,14.48452046336501,0.21552192653468927,0.3818632648008844,0.32038699133277315,0.0
3.5196518227415474,12.16251445985193,0.10761526756435233,0.669497587414302,0.19888957646766187,0.0
3.3241246133482183,10.581450105052173,0.07085009839533477,0.5799034921612176,0.4972116424827826,0.0
3.20517082033676,6.929961650381137,0.46669050049956945,0.61675856064321,0.20955084345520686,0.0
3.3183286249460378,4.410161532813439,0.062457949468625124,0.920090864315918,0.41550739978095524,0.0
0.5065449716273189,1.1865043949082015,0.1407421554197134,0.20839968236663814,0.3826442239111999,0.0
2.478142291023163,8.759387104086949,0.4759137357599691,0.9861828469377654,0.47702953233127143,0.0
1.2521518567390135,14.514586346280742,0.35866401534759157,0.6279898095449199,0.16529435560237526,0.0
0.8834506606058796,14.74068054535453,0.4761746482393291,0.384563538346068,0.3743025034976531,0.0
2.85628356096717,6.36793795559744,0.3551649583838548,0.48030481510305745,0.43489551625063716,0.0
0.856661740202172,5.819150258346366,0.32769125173522456,0.638387766195462,0.24566384996090457,0.0
1.5692689428910982,2.6853721615022437,0.4968651311324031,0.2261151692076109,0.09058963853739044,0.0
2.5934827511812535,12.399343591351386,0.22457662796845385,0.5918150750385893,0.11086693166840382,0.0
2.8977541624085084,13.040229219603273,0.4286655795804024,0.6479766765817911,0.13151339017737615,0.0
1.4429376954468252,6.127334682658134,0.3681777393795501,0.7691680391505009,0.19306655640101628,0.0
1.5196783289997502,11.627897678199794,0.1331736009963791,0.9063992763127884,0.167816787215962,0.0
1.5742041114304186,3.4086576915908218,0.10283390760227235,0.25608652261279974,0.48254272073168925,0.0
3.1370969346005286,8.611796112000214,0.26517587368436135,0.6984396759557538,0.19758518302429734,0.0
2.5652231620446297,5.474915546042851,0.07128638203779411,0.4105948765319933,0.4510570252412701,0.0
2.4133517727485594,12.224425740625733,0.09826862939455605,0.5152406363064945,0.38930288634628984,0.0
3.4610568278507508,10.86333270698417,0.08347181438774723,0.45554637398402553,0.3723333222504344,0.0
2.6513904772209944,7.983027768110161,0.11208349668830017,0.7072895395088301,0.20654100988731594,0.0
2.0478166525944754,11.798983704861199,0.07708773556109501,0.7813463596463157,0.06759922029756232,0.0
3.878339782073886,5.355166502832562,0.28057530186143026,0.5042621983578245,0.4094440333254651,0.0
0.9656938866997791,8.883259936950068,0.20320014462407482,0.9558682313630598,0.30718491241034973,0.0
2.617438638179202,2.4954289470105406,0.2408063160354022,0.7804435298140533,0.18607201288016945,0.0
3.688359871348382,5.7424839359991635,0.484048120029805,0.5727919591423669,0.23177875561818295,0.0
3.402664439458311,9.20982998255284,0.09122381045186789,0.3549828861734278,0.4278293675797842,0.0
2.1298659225964593,10.063162647899517,0.41547173266840803,0.47308329132765065,0.3162262086904632,0.0
2.0251618370784144,11.509629965071174,0.11141133264451059,0.306438895379217,0.15541718757751882,0.0
1.3589152902372814,3.3271566362723,0.08986236914707295,0.7397411221422909,0.09847772031646715,0.0
2.7366751116304533,8.049989236785482,0.37167678166778567,0.3710657046792331,0.4694897688411168,0.0
1.4042682635994286,10.208530478956247,0.22131244297639524,0.37363340860973365,0.08799332903769877,0.0
3.3797903936520335,4.62120718842684,0.4064552458251726,0.5245165600072142,0.4939147464350532,0.0
3.5670846388599897,11.740661269944749,0.3540562941977896,0.25381754637261944,0.30020434836497867,0.0
1.2726245811240227,12.687585028897471,0.22916933410331758,0.9442047074947639,0.36122861733840145,0.0
3.2127053838838977,1.705664587136022,0.09573500340514916,0.22878953815604097,0.46050902899420554,0.0
1.0342914804712846,11.283444426457507,0.31030886837981864,0.9018516157024943,0.08636800009509452,0.0
0.7896682758579585,12.754771895529217,0.09239740110812689,0.5338580286496228,0.41097673061710155,0.0
1.816243005022756,12.627839737137007,0.41389801107964064,0.831621365003649,0.1484711931690846,0.0
1.2150870330487233,13.370485002380013,0.1134474577286289,0.28764037092116357,0.17859581732019358,0.0
3.240826523099674,2.7391967673614106,0.08098170100023976,0.4186035833726378,0.07986388607650413,0.0
3.601401081418648,10.103437906751015,0.4996500384175096,0.23014123490910943,0.1125071046316066,0.0
0.7625834385949304,7.841314875149021,0.3900385122647074,0.3622845747704538,0.3435299090201364,0.0
2.407321351576466,12.383000131082548,0.46384339576778744,0.7350855469459519,0.06932109405684336,0.0
1.6827762391960874,14.823726212058533,0.06118806175329902,0.9628979085413041,0.26396844482596993,0.0
1.4477918828337277,6.879201429777891,0.1043406412963212,0.8950008962736329,0.3728770058884583,0.0
1.109129652388582,5.415448069013616,0.21134812462830527,0.5199009749100758,0.4850983531573578,0.0
0.7330742870015392,9.482264071851613,0.25624439141763555,0.5392110772975803,0.11563167946853693,0.0
2.186609662670084,12.826716691358143,0.23228788944447393,0.29842311302544766,0.12775132875439824,0.0
2.7457946752615063,7.936396803154146,0.2075841172758368,0.33695588922812214,0.45210206331023656,0.0
0.6876649976803823,11.553676226457,0.3792365057948967,0.7167052248032151,0.39206477792846983,0.0
3.8036789159660955,2.1141893132749834,0.3571772137698713,0.21470239577037356,0.4672768108244097,0.0
0.6063221359962225,1.3344710077993727,0.17702630040255662,0.3885679762496967,0.0629324004124627,0.0
1.8504114922934842,11.110624533515495,0.14847503598103814,0.5211405484906375,0.23725851421446692,0.0
3.1819289560973636,4.483141150098943,0.3746337362509593,0.7371377505713628,0.27887959532897816,0.0
2.2525415702787965,9.57583932023859,0.4036247728898281,0.45657532523822963,0.45771393312001263,0.0
1.8241716562160164,5.130643720151636,0.2268206493815959,0.8443494831373284,0.1018003165324338,0.0
1.7644823893809147,7.756697535499903,0.2750196463831234,0.3921309167068565,0.40404237408727994,0.0
2.8708376424684148,3.572582555081624,0.33185777646921977,0.6532571288558706,0.05604202880144358,0.0
1.4698408864833818,4.865807014384949,0.4114427766682927,0.7478684450645317,0.10488447649866445,0.0
2.945795737366713,7.574179153843136,0.3418820003154125,0.9889259781838822,0.462885953941705,0.0
3.282403686524064,14.160563566721178,0.3963593179868118,0.303185471842271,0.42949144177939164,0.0
3.8302435746265107,3.9552515400853663,0.48041278954039546,0.8104491979482304,0.21691070674455254,0.0
3.664961082380305,14.360409082015781,0.1359404548344812,0.46869752964764794,0.13879792289491635,0.0
2.97693206837125,6.298444535043327,0.1677538416985277,0.6264418235366502,0.08317646300674342,0.0
0.6648305907875018,2.3430786215826993,0.19821700458423497,0.8495509769188858,0.4653812744044471,0.0
2.54890940145346,2.8987313644413204,0.31221226176524497,0.8073034813452356,0.21132379220423558,0.0
0.9847273618425287,9.366196508981968,0.11816045246557798,0.9983948060368508,0.13323526557414328,0.0
1.00808243831018,12.548650626297192,0.26828693968332723,0.37644880461008556,0.33651273566882867,0.0
0.7105062352093043,14.64473825446354,0.2009714426346929,0.3432069191020797,0.49405042978661745,0.0
1.7002429550368539,1.5179574696202458,0.1274113000054649,0.9073217124612569,0.2646870713377283,0.0
2.5408507995130214,4.6738687830661565,0.23960882567115843,0.8006926099551905,0.3556262741432695,0.0
0.5741036537509939,10.83873828977567,0.3027617034951111,0.5030428997302119,0.17485266994595822,0.0
3.780922855988529,7.179677921953486,0.05171718076642413,0.6953304900495688,0.14138245375109168,0.0
1.3743722628824706,5.7964530022418845,0.37055379514008735,0.5875994778141427,0.15690194061591078,0.0
3.897621669915425,14.306037163379498,0.4944292083194094,0.7124761745432913,0.2490139313547245,0.0
1.9687617984134984,4.999408334131081,0.08852249285350153,0.995645831483079,0.18266669859881357,0.0
3.8697718114261486,7.69037309328367,0.15657198888766272,0.7707647684430585,0.2824250289640705,0.0
3.098750027036774,12.33011516086402,0.19246485094807697,0.9296759749116039,0.24039202315200375,0.0
1.9301275013676569,1.9377169087213462,0.08474633584311853,0.29392767542516646,0.2503368936801185,0.0
2.0547758166158663,8.48498300646913,0.3763002732333268,0.5491804113263805,0.24710201890064948,0.0
0.846465046714282,8.330519454877848,0.13155715793791978,0.5957819921491223,0.2126988647817204,0.0
1.1339600838382158,1.560329100113484,0.4725935058712106,0.9715743560661176,0.28709628471853904,0.0
1.7322834840670671,11.033997731369512,0.329611421064804,0.24967388193408566,0.2619480285861097,0.0
1.8328193585993373,1.812302546828394,0.12296924171629835,0.21200114401040418,0.24424969408927893,0.0
2.7199035733947468,2.5470584832200878,0.09992062178546382,0.8879094544889623,0.1955225103575695,0.0
1.1239167037411897,9.958314504950248,0.21894300451183768,0.9612037140505143,0.4466657728151827,0.0
3.2639561922212885,4.5218783053087375,0.3632338459610797,0.4660671991220441,0.38827619607897107,0.0
0.5613939732860403,6.244968390414882,0.1711246954340619,0.5285254900875773,0.45464244622075206,0.0
1.8804245175681915,13.825908719608307,0.45035405538556,0.7002809294916739,0.09668347349070892,0.0
3.5875364973596424,12.00396532109209,0.3348812940247081,0.7877691685758643,0.18154295869453657,0.0
2.518800153363959,6.484452998404096,0.1747134414060239,0.3985330641563663,0.39545303179466984,0.0
1.2268964970731733,8.560523734113989,0.22757463939086553,0.7203638862404047,0.2576793641442135,0.0
2.9334997032210564,1.28265150363521,0.44473015411542205,0.5508505049736856,0.13659672409938078,0.0
0.7381376141898244,6.984725537436499,0.32576965610441533,0.8042902184407552,0.2314350444105135,0.0
2.5858315649632404,9.32893780580887,0.3479636455842301,0.2368929729101105,0.2885609432773103,0.0
3.800561258162384,12.608905549169672,0.4412776717086303,0.545532478385879,0.07500426273821768,0.0
2.3718883074133545,13.226560996328619,0.17771876212910953,0.407051785433012,0.2231940758413264,0.0
1.7223300374116193,3.3454154068783937,0.39705708678454027,0.26295854373081873,0.20162904726009834,0.0
2.315893774706111,1.436608991787249,0.4852208134000111,0.8619515144207037,0.48427926705963764,0.0
2.133759536645904,5.508757962278061,0.23708197859409819,0.8586559504045337,0.12285206523468889,0.0
3.4783969292579027,10.495479325972042,0.3094079563833807,0.8588743050867407,0.31803129777193184,0.0
3.0050693946692304,2.4874094672500573,0.33331692608954966,0.5095316116776429,0.4303249431252847,0.0
2.11363901782563,13.448326050308205,0.10122879070757103,0.5743065609758269,0.48748629818441763,0.0
1.0819398193224603,3.0334344558515434,0.21713500057803609,0.5012186093268147,0.3251795549889502,0.0
3.741158750785768,7.146205933884412,0.15414165193831036,0.7910875024447825,0.09494836540789725,0.0
2.6432676477277943,2.426437607887915,0.23465774242330428,0.21728646670789264,0.27332204777589847,0.0
2.3525168206090235,10.419631396447402,0.19505821061035788,0.6191397022874281,0.305236921571424,0.0
1.1701591111648586,11.378532485725666,0.2829340860532925,0.3155875617829011,0.07208056882665066,0.0
3.8546085767297944,13.141559141236964,0.2979494482722228,0.3314216958313551,0.07313034732572786,0.0
0.6760809157531767,1.8758664124094864,0.38486899519570555,0.4712656021320665,0.41611239877088213,0.0
0.5350176320543196,11.922725890069115,0.16591290022309327,0.6874448022056654,0.4556179770022744,0.0
0.6029520295592994,5.8828819128499745,0.17423018765354256,0.5328915780566748,0.20427191925029736,0.0
2.700057717243636,3.873781177727805,0.3171258069148906,0.2749226639040803,0.17952929387375244,0.0
1.9148617430373525,8.196454737481737,0.21295324532759757,0.29083329317322615,0.3314628085455209,0.0
0.8305192202260115,12.874110802967259,0.3592791803260735,0.8848011485021925,0.1088676954195177,0.0
1.0224554025304797,14.415386311891375,0.43608576868556587,0.3445165044990478,0.2566429216643933,0.0
1.1583415353965192,7.0863614145404155,0.07666135888779321,0.45112032565408855,0.3229452492445126,0.0
3.9501770056225607,7.500834612989207,0.3397631953300362,0.8981804655619814,0.2011621795131166,0.0
2.5599188964663178,2.0012965920706582,0.4229652475596968,0.435632251732596,0.46131254768864066,0.0
1.751599424718313,7.329808244681639,0.26003722978958,0.7020809829266568,0.11725523733423868,0.0
2.7953100536215447,8.451355733616499,0.3368400626486126,0.6309547916792912,0.14917137805254893,0.0
3.7057972384862166,12.52520272530669,0.2642767652987869,0.32334051728241536,0.12636944726911217,0.0
3.495702024098053,10.033815885528838,0.1850865617354175,0.8180298385444082,0.23500290032292365,0.0
1.6432240752693457,10.312509322197185,0.3616583619224379,0.44188976536904434,0.4587967254105065,0.0
2.1028846431890926,10.929102058010791,0.49102138781040333,0.5123360291296835,0.42525992484359215,0.0
1.1807501532536873,13.12421031468016,0.24582716236231433,0.872956151348456,0.36486365572432017,0.0
2.7757220080740295,1.3748162075884038,0.1379896260454056,0.4277345114745861,0.18877171191631748,0.0
3.291809133272664,5.219274573597429,0.45155239328149344,0.3636199057711035,0.3856016278686515,0.0
3.5294096883956483,14.024794049877695,0.31284557981775096,0.7784945573202229,0.36600006753601644,0.0
1.3771844798367852,12.992843014688894,0.32046993881617025,0.7737630303078515,0.4129267013033292,0.0
1.527999477139142,9.734894677776971,0.24293862417414963,0.2883531288246607,0.42403506564287147,0.0
3.4169477854702044,13.924512947370793,0.1304058454537993,0.4018201682159103,0.31512351213881573,0.0
3.011843279877264,8.997681111169262,0.4896128600217612,0.272869034016591,0.4445944561032965,0.0
1.4670312113203834,11.882932474692257,0.3007958049172589,0.37030184308150293,0.30317176948066377,0.0
1.085226061630566,1.1338910138686433,0.32207274320920365,0.5821098890114089,0.4733605901008258,0.0
2.8039411589096823,2.05779386090033,0.3517953716977534,0.7314606154721728,0.26776546232072823,0.0
0.7507800218556724,4.546716960664421,0.24981445803172325,0.5775788185492882,0.30940270016698884,0.0
2.0646569547410945,8.958029115500304,0.4166931226993137,0.9374355578493183,0.10094922434878573,0.0
2.3383799510927084,1.7491606032488995,0.14496570124640334,0.7630068179651848,0.4493601661556164,0.0
1.3289975347369116,11.21793723208707,0.20966711896152257,0.8714740957124636,0.22610866280721487,0.0
0.9474511010658405,2.936190565908262,0.2524321028105603,0.3067177712006216,0.05962768893832104,0.0
1.970282846847057,9.672868497969946,0.3835136021139857,0.22213784748985613,0.4480282819456495,0.0
3.7559729231642023,5.638564001978165,0.2816420186929962,0.47529991404512684,0.4205498729580922,0.0
3.0346339701045784,7.281128098185656,0.08662985959253772,0.6142544726414126,0.2913149934603292,0.0
3.0717186724902588,6.559958843100075,0.12863365542677307,0.6646035818891527,0.19236367698072726,0.0
2.774626014566712,4.715736371441519,0.1417226210203128,0.40404887047063254,0.227009220370259,0.0
3.338468886766199,6.629156397341301,0.06405851061604835,0.31205902734386637,0.10332137255326519,0.0
0.6227784015065149,2.2900993378802452,0.20654451355328735,0.20628779393877508,0.05321165280984161,0.0
3.163719479747142,2.5941820932793958,0.16268765397994212,0.45881260708345123,0.11910477090694738,0.0
0.9962176124917688,12.256413248097093,0.31640208650980883,0.46286143563198084,0.29703360601931506,0.0
2.662680206147596,10.541389216050362,0.12547433741922068,0.8467125980865675,0.37763305560254756,0.0
0.816108068724342,14.687829472835901,0.1510000756298306,0.6678577098817615,0.4403962250337783,0.0
3.1341944016219796,11.482652493459618,0.4353689428272997,0.8221281481722134,0.21459119763708984,0.0
0.522143448644339,10.19224756741427,0.27280075664343645,0.7951097230706847,0.2860007038518213,0.0
1.6535832438300366,3.6873872749975027,0.4648892885309637,0.648314471465238,0.2769214718072177,0.0
2.8650362262992926,5.95189222069083,0.3776595383803938,0.9579865433778383,0.33337229520855804,0.0
1.1930668713460224,7.347004324230499,0.1813585833724755,0.2333229993590637,0.14238157037455662,0.0
2.389972881573854,4.033054657230441,0.27741626210310705,0.8136845014368841,0.29895490993962975,0.0
1.8898988096571043,9.907265137719456,0.2692958520455556,0.28197667803889587,0.052568110317477976,0.0
1.9373129771498436,3.830665732977201,0.4867019690050925,0.978554464709803,0.2854513979035601,0.0
0.6367309726173133,14.619686397488149,0.188582075680796,0.8255435284677031,0.29414836841966663,0.0
2.9079268477350757,2.8211241721200686,0.13950858650194659,0.9262344175835049,0.2698458768676045,0.0
3.3114875388403338,9.051470241956306,0.15027364078078081,0.7853678305173684,0.17055079554949187,0.0
3.0816150852105806,4.22101888884313,0.40704463092128557,0.24167082853846694,0.3510757332176587,0.0
1.308178319391268,3.0662638735766232,0.07888993273168378,0.5546947525766739,0.15386658894109217,0.0
3.3526286366121423,8.285984906061016,0.2618090962411677,0.9352016997642993,0.41423613320264546,0.0
0.6482307606785007,7.230030110370325,0.48094157928891285,0.562747959452349,0.1947222031834479,0.0
1.7368386825184325,10.615529699221357,0.18762260125304941,0.3282584766322816,0.05116311915193021,0.0
2.0158139508883,1.5026795582106525,0.4487498491163536,0.27964933380450047,0.36319553590491854,0.0
3.440729811900982,7.79144330853969,0.3432226091143586,0.6441217890595903,0.21914134455693374,0.0
3.7724171692433783,1.2131584782028373,0.3497496878945758,0.49248222476856174,0.15116515588945895,0.0
2.1767470237060427,12.075485355113607,0.38273902254896974,0.48888860039705107,0.2592601416487327,0.0
3.223922609446066,9.688128734809267,0.49365082824614337,0.8363196228440304,0.3019049112871621,0.0
3.049828048730542,2.169010366360305,0.34559089489675754,0.9391084575545285,0.4375177171704715,0.0
3.9373354545281862,4.954608790213486,0.3185492361313244,0.743079095775752,0.36806284490224966,0.0
3.151435635785489,4.737979251959148,0.4730093650536861,0.7063131791110253,0.06994860037095195,0.0
1.3203125466729202,4.809781719805614,0.29270262077385895,0.5575059095716983,0.22444947043931507,0.0
0.7686053094170473,4.357357449378317,0.3146687604050414,0.8782821234477372,0.2669976554037788,0.0
3.647666589165138,3.2005911900639945,0.41948159696472376,0.8554617038514944,0.06141481518863856,0.0
2.1632284097301264,9.531758700629046,0.3500040508594415,0.8992608842982972,0.18386691404857486,0.0
3.435137928472195,6.701742423982046,0.21469023441652713,0.5677744030724158,0.2341657638052913,0.0
0.5486191642433987,11.669829250571382,0.09373683492051674,0.6025004983915914,0.33519941492193905,0.0
1.2051826464740218,13.959260016326613,0.39068091389547643,0.8332689340051413,0.12922838539514053,0.0
1.2690702027117937,13.58728887293392,0.23047540080832052,0.2706924712405285,0.08477703014338736,0.0
0.8927815200807661,9.144227786736083,0.47113960672428035,0.33563843777596525,0.34157703232754627,0.0
2.247968054941241,5.553800052189474,0.10596021761234889,0.7285857415261143,0.26076827883053455,0.0
1.6106411847742474,7.427067182843158,0.42970522473525574,0.5852447640922855,0.3499225623201984,0.0
1.91117045554758,14.770508878545506,0.4053677697362753,0.7448073472008128,0.3103108598077552,0.0
0.9722124087019303,8.798138286681622,0.299203012658536,0.41226104447317563,0.14493230029691534,0.0
1.9489421561106988,10.254623389085063,0.2435918254582397,0.983737073440963,0.4709792257927356,0.0
1.0687591648451833,11.416855034986554,0.4239663410747943,0.4234932067579238,0.15265032137764228,0.0
3.8408776361579,6.689819730528368,0.44692032372003865,0.3225234363758434,0.38112500525667564,0.0
3.6236173660999293,14.152122351363104,0.16875202980641268,0.7673637757191503,0.1744609373836691,0.0
1.3868342464429353,13.497395854450268,0.05392915842158773,0.6592355621573349,0.4187032695386257,0.0
2.2882610120576334,4.173701453395044,0.20538904936225172,0.26686308885658305,0.16380255625585333,0.0
0.9076298234044828,12.036477124533011,0.4890153999588696,0.9488019493743391,0.3446877259228707,0.0
3.5783687690507224,3.768743168292446,0.06924217510149974,0.48757870098080835,0.2085687065864626,0.0
3.981737133622008,13.99789949775639,0.14725057356738186,0.96727320910038,0.4032824394787908,0.0
2.3608276183668364,11.1639457394593,0.39838368003157537,0.9163955848658516,0.291972195981632,0.0
1.592598464383665,3.93874029955635,0.3244821573826425,0.5068731987223936,0.3192038926372011,0.0
3.923204707117834,4.0670971579373925,0.42082445655235423,0.45025402278652704,0.3570603727128861,0.0
2.710178199517904,3.1026373426228036,0.4017411679939697,0.25292338525173763,0.13769603332736619,0.0
